KEYWORD,URL,CONTENT,GUIDE_ID,SEO_SCORE,DANGER,SOSEO_AVG_3,SOSEO_AVG_5,DSEO_AVG_3,DSEO_AVG_5
cadeau de france,https://www.altermundi.com/fr/idees-cadeaux/criteres/cadeaux-made-in-france/,Content not available,10886929,0,0,45.333333333333336,60.8,4.333333333333333,12.8
cadeaux pour le jardin,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-pour-les-jardiniers/,Content not available,10886934,0,0,41.666666666666664,34.4,7.666666666666667,5.2
thermos inox,https://www.altermundi.com/fr/maison/zero-dechet/thermos/,Content not available,10886935,0,0,82.33333333333333,72,20.333333333333332,19.6
idees cadeaux homme,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10886938,0,0,65.33333333333333,74.6,14.666666666666666,19
solde pour homme,https://www.altermundi.com/fr/soldes/homme/,Content not available,10886939,0,0,12.333333333333334,16.4,0.3333333333333333,0.4
jouet ecolo,https://www.altermundi.com/fr/enfant/jouets/,Content not available,10886941,0,0,70.66666666666667,80.2,14,20
sac banane coton,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-banane-femme/,Content not available,10886942,0,0,31.666666666666668,42.8,3.6666666666666665,7.2
cadeau écologique femme,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10886943,0,0,79.66666666666667,69.2,19.666666666666668,13.8
kit jardinage,https://www.altermundi.com/fr/loisirs/diy/diy-de-jardinage/,Content not available,10886951,0,0,28.333333333333332,23.2,7.333333333333333,5.4
idées cadeaux hommes,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10886952,0,0,38.333333333333336,61.4,7.333333333333333,13.6
solde chaussures,https://www.altermundi.com/fr/soldes/femme/chaussures/,Content not available,10886953,0,0,48,28.8,14,8.4
éco maison,https://www.altermundi.com/fr/maison/,Content not available,10886954,0,0,14.666666666666666,14.6,1.3333333333333333,2.6
coffret cadeaux originaux,https://www.altermundi.com/fr/idees-cadeaux/coffrets-cadeaux/coffrets-cadeau-originaux/,Content not available,10886955,0,0,52.333333333333336,51,8.333333333333334,9.6
sacs a dos femmes,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-a-dos-pour-femme/,Content not available,10886956,0,0,3.3333333333333335,33.6,0,7.2
bonnets pour femmes,https://www.altermundi.com/fr/femme/accessoires-femme/bonnets/,Content not available,10886968,0,0,87.66666666666667,90.2,21,21.8
cadeau noel pour parents,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-parents/,Content not available,10886969,0,0,78.33333333333333,94.6,19,24
idées cadeaux vegan,https://www.altermundi.com/fr/idees-cadeaux/criteres/idees-cadeaux-vegan/,Content not available,10886970,0,0,42,46,4.666666666666667,8.2
mode écoresponsable,https://www.altermundi.com/fr/femme/,Content not available,10886971,0,0,43,62.6,5,11.4
accessoires bebes,https://www.altermundi.com/fr/enfant/accessoires/,Content not available,10886972,0,0,47.333333333333336,57.6,7.666666666666667,11.8
objet écologique,https://www.altermundi.com/fr/maison/,Content not available,10886973,0,0,76.66666666666667,55.6,13.666666666666666,8.2
idée cadeau fait à la main,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-fait-main/,Content not available,10886980,0,0,46.333333333333336,36.8,8.666666666666666,5.8
bavoirs,https://www.altermundi.com/fr/enfant/a-table/bavoirs/,Content not available,10886981,0,0,31.666666666666668,29.4,2,1.8
banane pour homme,https://www.altermundi.com/fr/homme/accessoires-homme/sacs-banane-homme/,Content not available,10886982,0,0,22.333333333333332,34.6,1.3333333333333333,6
bonnet en coton pour homme,https://www.altermundi.com/fr/homme/accessoires-homme/bonnets-pour-homme/,Content not available,10886983,0,0,72.66666666666667,51.8,16,9.8
idées cadeau noel homme,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10886984,0,0,47.333333333333336,56.2,13.333333333333334,17.2
dos homme,https://www.altermundi.com/fr/homme/accessoires-homme/sacs-a-dos-homme/,Content not available,10886989,0,0,28.333333333333332,25.8,8.666666666666666,6.8
calecon pour homme,https://www.altermundi.com/fr/homme/vetements-homme/calecons/,Content not available,10886990,0,0,55,64,8.666666666666666,12.6
calecon hommes,https://www.altermundi.com/fr/homme/vetements-homme/calecons/,Content not available,10886991,0,0,64.66666666666667,63.4,15,14.2
cadeaux artisanat,https://www.altermundi.com/fr/idees-cadeaux/criteres/,Content not available,10886992,0,0,76,57.8,19,13.6
cadeaux artisans,https://www.altermundi.com/fr/idees-cadeaux/criteres/,Content not available,10886993,0,0,67.66666666666667,65.8,16.666666666666668,15.6
basket ecoresponsable,https://www.altermundi.com/fr/femme/chaussures-femme/baskets/,Content not available,10886994,0,0,89,72.6,14.333333333333334,14.2
mode ethique femme,https://www.altermundi.com/fr/femme/,Content not available,10887000,0,0,26.666666666666668,35.8,0.6666666666666666,3.4
eponges ecolo,https://www.altermundi.com/fr/maison/entretien-de-la-maison/brosses-eponges/,Content not available,10887001,0,0,40,30.4,8.333333333333334,5.2
cadeau artisanal france,https://www.altermundi.com/fr/idees-cadeaux/criteres/cadeaux-made-in-france/,Content not available,10887002,0,0,22,30.6,0.6666666666666666,2
sachets alimentaires réutilisables,https://www.altermundi.com/fr/maison/zero-dechet/sacs-emballages/,Content not available,10887003,0,0,81.66666666666667,61.4,22.666666666666668,15
soldes hommes,https://www.altermundi.com/fr/soldes/homme/pret-a-porter/,Content not available,10887005,0,0,25.666666666666668,15.4,2,1.2
lunch box avec couverts,https://www.altermundi.com/fr/maison/zero-dechet/lunch-box-couverts/,Content not available,10887012,0,0,118,101.2,33.666666666666664,29.6
jouets écolo,https://www.altermundi.com/fr/enfant/jouets/,Content not available,10887013,0,0,76.33333333333333,53.8,17.666666666666668,11.4
echarpe en coton pour homme,https://www.altermundi.com/fr/homme/accessoires-homme/echarpes-homme/,Content not available,10887014,0,0,9.333333333333334,32,0.3333333333333333,6.2
idee cadeau ecolo femme,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10887015,0,0,90,74.8,18.333333333333332,14
idee cadeau pour ecolo,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10887016,0,0,99,85.4,20.333333333333332,16.4
soldes hommes vetements,https://www.altermundi.com/fr/soldes/homme/pret-a-porter/,Content not available,10887017,0,0,31,32.8,2,4.2
baskets hommes,https://www.altermundi.com/fr/homme/chaussures-homme/baskets/,Content not available,10887038,0,0,6.333333333333333,12.6,0.3333333333333333,1.8
idee cadeau maison,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-pour-la-maison/,Content not available,10887039,0,0,52.333333333333336,33.4,11.333333333333334,7
jouets soldes,https://www.altermundi.com/fr/soldes/enfant/jouets/,Content not available,10887040,0,0,25.333333333333332,15.2,5.333333333333333,3.2
cadeau moins de 15 euros,https://www.altermundi.com/fr/idees-cadeaux/petit-budget/cadeaux-a-moins-de-15/,Content not available,10887041,0,0,45,34.6,9,6.6
bonnet original homme,https://www.altermundi.com/fr/homme/accessoires-homme/bonnets-pour-homme/,Content not available,10887042,0,0,106.66666666666667,85.2,28.333333333333332,21.4
vetements ethique,https://www.altermundi.com/fr/femme/,Content not available,10887043,0,0,44.666666666666664,47,6.333333333333333,6.8
idée de cadeaux,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10887050,0,0,26,30.6,5,5
idee cadeau pour les maman,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-de-noel-pour-maman/,Content not available,10887051,0,0,45.333333333333336,58.6,9.333333333333334,11.2
bijou éthique,https://www.altermundi.com/fr/femme/bijoux/,Content not available,10887053,0,0,38.666666666666664,34.6,3.6666666666666665,3.2
mode écologique,https://www.altermundi.com/fr/femme/,Content not available,10887054,0,0,47.666666666666664,49.2,6.666666666666667,5.4
idée cadeau vegan,https://www.altermundi.com/fr/idees-cadeaux/criteres/idees-cadeaux-vegan/,Content not available,10887055,0,0,39.333333333333336,67.2,4,15.4
idées cadeaux parents noel,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-parents/,Content not available,10887062,0,0,45,68,8.333333333333334,15.2
idee cadeaux noel homme,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10887063,0,0,48,55.8,11,14.6
soldes pour homme,https://www.altermundi.com/fr/soldes/homme/,Content not available,10887064,0,0,26.666666666666668,25.8,1,1.6
mode écolo,https://www.altermundi.com/fr/femme/,Content not available,10887065,0,0,48.666666666666664,75,4.666666666666667,14.8
zen et bien etre,https://www.altermundi.com/fr/maison/ambiance-zen-et-bien-etre/,Content not available,10887066,0,0,8,13.6,0.3333333333333333,2
noël papa,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-papa/,Content not available,10887067,0,0,89.33333333333333,53.6,26,15.6
idee cadeau pour une maman,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-de-noel-pour-maman/,Content not available,10887075,0,0,44,54.6,9,9.4
cadeaux écologiques femme,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10887076,0,0,71,72.4,13,12.8
cadeau bio femme,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10887077,0,0,76,65.4,12.666666666666666,10.8
caleçon homme,https://www.altermundi.com/fr/homme/vetements-homme/calecons/,Content not available,10887078,0,0,46.666666666666664,53.6,9,11.2
bonnet homme,https://www.altermundi.com/fr/homme/accessoires-homme/bonnets-pour-homme/,Content not available,10887079,0,0,40,64.8,9,16.6
petit sac à dos homme,https://www.altermundi.com/fr/homme/accessoires-homme/sacs-a-dos-homme/,Content not available,10887080,0,0,1.3333333333333333,42.4,0,10.8
chaussures éco-responsable,https://www.altermundi.com/fr/femme/chaussures-femme/,Content not available,10887084,0,0,78.33333333333333,80.6,13,13.6
idees cadeaux homme noel,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10887085,0,0,49,29.4,12.333333333333334,7.4
couvert lunch box,https://www.altermundi.com/fr/maison/zero-dechet/lunch-box-couverts/,Content not available,10887086,0,0,76.66666666666667,53.2,21.666666666666668,13.2
jouet ecologique,https://www.altermundi.com/fr/enfant/jouets/,Content not available,10887087,0,0,70.66666666666667,48.4,17.666666666666668,10.6
jouet ethique,https://www.altermundi.com/fr/enfant/jouets/,Content not available,10887088,0,0,36,37.8,7.666666666666667,8
sacs éthiques,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-maroquinerie/,Content not available,10887089,0,0,52.666666666666664,41.8,10.666666666666666,7.4
couverts lunch box,https://www.altermundi.com/fr/maison/zero-dechet/lunch-box-couverts/,Content not available,10887090,0,0,35,41.4,6.333333333333333,10.2
lunch box avec couvert,https://www.altermundi.com/fr/maison/zero-dechet/lunch-box-couverts/,Content not available,10887091,0,0,113,71.6,31,18.6
livres sur le développement personnel,https://www.altermundi.com/fr/loisirs/livres/livres-developpement-personnel-meditation/,Content not available,10887092,0,0,40.333333333333336,33.6,7,5.2
sac femme à dos,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-a-dos-pour-femme/,Content not available,10887093,0,0,33,29.2,8.666666666666666,5.4
rue de rennes boutiques,https://www.altermundi.com/fr/magasins,Content not available,10887096,0,0,61.666666666666664,38,16.666666666666668,10
cadeau pour vegan,https://www.altermundi.com/fr/idees-cadeaux/criteres/idees-cadeaux-vegan/,Content not available,10887097,0,0,72.66666666666667,47.4,14.333333333333334,8.6
déco écologique,https://www.altermundi.com/fr/maison/,Content not available,10887098,0,0,39.666666666666664,53.6,7,11.4
basket éco-responsable made in france,https://www.altermundi.com/fr/femme/chaussures-femme/baskets/,Content not available,10887099,0,0,135,97,35,22
cadeau artisanat,https://www.altermundi.com/fr/idees-cadeaux/criteres/,Content not available,10887100,0,0,31,52,6.333333333333333,11.4
vêtements responsables,https://www.altermundi.com/fr/femme/,Content not available,10887106,0,0,43,61.4,7.333333333333333,16.4
gants pour femme,https://www.altermundi.com/fr/femme/accessoires-femme/gants/,Content not available,10887107,0,0,66.66666666666667,48.6,17,11
solde homme vetement,https://www.altermundi.com/fr/soldes/homme/pret-a-porter/,Content not available,10887108,0,0,40.333333333333336,27.2,5.666666666666667,3.6
idees cadeaux noel hommes,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10887109,0,0,56.333333333333336,36,14,9.2
idées cadeaux noël homme,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10887110,0,0,49,55.2,12.333333333333334,15.2
cadeau pour noel homme,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-homme/,Content not available,10887111,0,0,48,30.4,10.333333333333334,6.8
accessoires bien etre,https://www.altermundi.com/fr/beaute-bien-etre/accessoires-bien-etre/accessoires-bien-etre/,Content not available,10887147,0,0,26.666666666666668,17.6,6.333333333333333,3.8
cadeau de noel parents,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-parents/,Content not available,10887148,0,0,53,79.2,10.333333333333334,18.6
cadeaux écologique,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10887149,0,0,90.33333333333333,72.6,19,13.8
baskets écologique,https://www.altermundi.com/fr/femme/chaussures-femme/baskets/,Content not available,10887150,0,0,87.33333333333333,67,16.666666666666668,11
gourde,https://www.altermundi.com/fr/maison/zero-dechet/gourdes/,Content not available,10887151,0,0,70.33333333333333,65.6,22.666666666666668,20
sac à dos pour femmes,https://www.altermundi.com/fr/femme/accessoires-femme/sacs-a-dos-pour-femme/,Content not available,10887152,0,0,41.666666666666664,48,9.666666666666666,11.4
cadeaux écologiques homme,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10887163,0,0,74,66,13.333333333333334,10.2
idée cadeau pour le jardin,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-pour-les-jardiniers/,Content not available,10887164,0,0,54.666666666666664,43.2,11.666666666666666,8
écharpes femme,https://www.altermundi.com/fr/femme/accessoires-femme/echarpes-foulards/,Content not available,10887165,0,0,37,55.2,8.333333333333334,14.4
vetement en solde pour homme,https://www.altermundi.com/fr/soldes/homme/pret-a-porter/,Content not available,10887167,0,0,21,21.6,2,1.6
bonnets homme,https://www.altermundi.com/fr/homme/accessoires-homme/bonnets-pour-homme/,Content not available,10887168,0,0,42.333333333333336,42.2,7.333333333333333,9
cadeau ecolo pour femme,https://www.altermundi.com/fr/idees-cadeaux/,Content not available,10887173,0,0,86.66666666666667,73.4,14.666666666666666,13.2
déco écolo,https://www.altermundi.com/fr/maison/,Content not available,10887174,0,0,42,41.8,6.333333333333333,5
cadeau maison,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-pour-la-maison/,Content not available,10887175,0,0,54.333333333333336,54.4,12,13.8
quoi offrir a ses parents pour noel,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-parents/,Content not available,10887176,0,0,85,64.6,18,12.6
sneakers éthiques,https://www.altermundi.com/fr/femme/chaussures-femme/baskets/,Content not available,10887177,0,0,82.33333333333333,66.6,17,14.8
idee cadeau vegetarien,https://www.altermundi.com/fr/idees-cadeaux/criteres/idees-cadeaux-vegan/,Content not available,10887178,0,0,54,41.4,9.333333333333334,5.8
cadeau fait mains,https://www.altermundi.com/fr/idees-cadeaux/guide-eco-responsable/idees-cadeaux-noel-fait-main/,Content not available,10887185,0,0,43,34.4,7.333333333333333,5
solde vetements homme,https://www.altermundi.com/fr/soldes/homme/pret-a-porter/,Content not available,10887186,0,0,65,54.2,13.666666666666666,11.4
cache cou bebe,https://www.altermundi.com/fr/enfant/accessoires/cache-cou-gants-pour-les-enfants/,Content not available,10887187,0,0,54.666666666666664,48.4,15,12.4
basquette homme,https://www.altermundi.com/fr/homme/chaussures-homme/baskets/,Content not available,10887188,0,0,21.666666666666668,13,5.666666666666667,3.4
